"","Home_ID","Away_ID","Day","Home_pts","Away_pts","Spread_Pred.x","Spread_Pred.y","Spread","Home_oreb","Away_oreb","Home_FGPct","Away_FGPct","Home_3Pct","Away_3Pct","Home_Steals","Away_Steals","Home_TPG","Away_TPG","Home_TSG","Away_TSG","Home_TOG","Away_TOG","Home_PPG","Away_PPG","Home_SPG","Away_SPG","Home_OPG","Away_OPG","Matchup_ID","Left_ID","Right_ID","Left_pts","Right_pts","Left_FGPct","Right_FGPct","Left_oreb","Right_oreb","Left_3Pct","Right_3Pct","Left_TPG","Right_TPG","Left_TSG","Right_TSG","Left_TOG","Right_TOG","Left_PPG","Right_PPG","Left_SPG","Right_SPG","Left_OPG","Right_OPG"
"1",1610612738,1610612755,1610612755,126,117,4.5,4.5,9,6,4,0.561,0.5,0.342857143,0.382352941,8,8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3855,1610612738,1610612755,126,117,0.561,0.5,6,4,0.342857143,0.382352941,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"2",1610612744,1610612747,1610612747,123,109,7.5,7.5,14,11,9,0.455,0.426,0.355555556,0.25,11,12,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4447,1610612744,1610612747,123,109,0.455,0.426,11,9,0.355555556,0.25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"3",1610612737,1610612745,1610612745,117,107,15,15,10,4,15,0.5,0.429,0.28,0.257142857,12,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3745,1610612737,1610612745,117,107,0.5,0.429,4,15,0.28,0.257142857,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"4",1610612748,1610612741,1610612741,108,116,8.5,8.5,-8,8,12,0.463,0.441,0.428571429,0.361111111,6,12,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4148,1610612741,1610612748,116,108,0.441,0.463,12,8,0.361111111,0.428571429,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"5",1610612750,1610612760,1610612760,115,108,12.5,12.5,7,14,16,0.415,0.384,0.263157895,0.311111111,6,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5060,1610612750,1610612760,115,108,0.415,0.384,14,16,0.263157895,0.311111111,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"6",1610612751,1610612740,1610612740,108,130,4.5,4.5,-22,9,21,0.449,0.49,0.303030303,0.461538462,10,9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4051,1610612740,1610612751,130,108,0.49,0.449,21,9,0.461538462,0.303030303,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"7",1610612754,1610612764,1610612764,107,114,2.5,2.5,-7,12,14,0.402,0.457,0.357142857,0.35483871,7,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5464,1610612754,1610612764,107,114,0.402,0.457,12,14,0.357142857,0.35483871,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"8",1610612756,1610612742,1610612742,107,105,2.5,2.5,2,8,5,0.471,0.467,0.363636364,0.4,4,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4256,1610612742,1610612756,105,107,0.467,0.471,5,8,0.4,0.363636364,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"9",1610612758,1610612757,1610612757,108,115,1,1,-7,4,11,0.459,0.443,0.386363636,0.392857143,8,11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5758,1610612757,1610612758,115,108,0.443,0.459,11,4,0.392857143,0.386363636,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"10",1610612759,1610612766,1610612766,102,129,1.5,1.5,-27,14,14,0.404,0.511,0.205882353,0.448275862,8,7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5966,1610612759,1610612766,102,129,0.404,0.511,14,14,0.205882353,0.448275862,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"11",1610612761,1610612739,1610612739,108,105,4,4,3,12,6,0.419,0.494,0.433333333,0.357142857,15,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3961,1610612739,1610612761,105,108,0.494,0.419,6,12,0.357142857,0.433333333,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"12",1610612762,1610612743,1610612743,123,102,-1,-1,21,11,10,0.506,0.482,0.421052632,0.227272727,10,10,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4362,1610612743,1610612762,102,123,0.482,0.506,10,11,0.227272727,0.421052632,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"13",1610612763,1610612752,1610612752,115,112,5,5,3,20,18,0.389,0.404,0.34,0.243243243,6,7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5263,1610612752,1610612763,112,115,0.404,0.389,18,20,0.243243243,0.34,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"14",1610612765,1610612753,1610612753,113,109,1.5,1.5,4,12,10,0.426,0.488,0.368421053,0.366666667,11,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5365,1610612753,1610612765,109,113,0.488,0.426,10,12,0.366666667,0.368421053,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"15",1610612747,1610612746,1610612746,97,103,-3,-3,-6,8,10,0.351,0.463,0.2,0.310344828,13,7,109,0,12,0,9,0,109,NA,12,NA,9,NA,4647,1610612746,1610612747,103,97,0.463,0.351,10,8,0.310344828,0.2,0,109,0,12,0,9,NA,109,NA,12,NA,9
"16",1610612755,1610612749,1610612749,88,90,4,4,-2,6,7,0.434,0.405,0.208333333,0.30952381,6,4,117,0,8,0,4,0,117,NA,8,NA,4,NA,4955,1610612749,1610612755,90,88,0.405,0.434,7,6,0.30952381,0.208333333,0,117,0,8,0,4,NA,117,NA,8,NA,4
"17",1610612737,1610612753,1610612753,108,98,13,13,10,9,10,0.449,0.413,0.419354839,0.235294118,10,9,117,109,12,5,4,10,117,109,12,5,4,10,3753,1610612737,1610612753,108,98,0.449,0.413,9,10,0.419354839,0.235294118,117,109,12,5,4,10,117,109,12,5,4,10
"18",1610612744,1610612743,1610612743,123,128,3,3,-5,7,12,0.477,0.535,0.340909091,0.441176471,10,10,123,102,11,10,11,10,123,102,11,10,11,10,4344,1610612743,1610612744,128,123,0.535,0.477,12,7,0.441176471,0.340909091,102,123,10,11,10,11,102,123,10,11,10,11
"19",1610612745,1610612763,1610612763,122,129,-8,-8,-7,13,17,0.473,0.459,0.457142857,0.452380952,4,8,107,115,4,6,15,20,107,115,4,6,15,20,4563,1610612745,1610612763,122,129,0.473,0.459,13,17,0.457142857,0.452380952,107,115,4,6,15,20,107,115,4,6,15,20
"20",1610612748,1610612738,1610612738,104,111,1,1,-7,11,12,0.457,0.519,0.307692308,0.424242424,8,4,108,126,6,8,8,6,108,126,6,8,8,6,3848,1610612738,1610612748,111,104,0.519,0.457,12,11,0.424242424,0.307692308,126,108,8,6,6,8,126,108,8,6,6,8
"21",1610612750,1610612762,1610612762,126,132,6.5,6.5,-6,21,19,0.458,0.441,0.333333333,0.4,5,11,115,123,6,10,14,11,115,123,6,10,14,11,5062,1610612750,1610612762,126,132,0.458,0.441,21,19,0.333333333,0.4,115,123,6,10,14,11,115,123,6,10,14,11
"22",1610612751,1610612761,1610612761,109,105,1.5,1.5,4,13,8,0.475,0.488,0.371428571,0.392857143,3,9,108,108,10,15,9,12,108,108,10,15,9,12,5161,1610612751,1610612761,109,105,0.475,0.488,13,8,0.371428571,0.392857143,108,108,10,15,9,12,108,108,10,15,9,12
"23",1610612752,1610612765,1610612765,130,106,11,11,24,11,13,0.526,0.433,0.421052632,0.25,4,6,112,113,7,11,18,12,112,113,7,11,18,12,5265,1610612752,1610612765,130,106,0.526,0.433,11,13,0.421052632,0.25,112,113,7,11,18,12,112,113,7,11,18,12
"24",1610612754,1610612759,1610612759,134,137,3.5,3.5,-3,14,7,0.49,0.543,0.314285714,0.548387097,8,9,107,102,7,8,12,14,107,102,7,8,12,14,5459,1610612754,1610612759,134,137,0.49,0.543,14,7,0.314285714,0.548387097,107,102,7,8,12,14,107,102,7,8,12,14
"25",1610612757,1610612756,1610612756,113,111,-2,-2,2,13,9,0.439,0.457,0.344827586,0.37037037,8,14,115,107,11,4,11,8,115,107,11,4,11,8,5657,1610612756,1610612757,111,113,0.457,0.439,9,13,0.37037037,0.344827586,107,115,4,11,8,11,107,115,4,11,8,11
"26",1610612764,1610612741,1610612741,102,100,1.5,1.5,2,5,10,0.513,0.418,0.384615385,0.259259259,8,8,114,116,5,12,14,12,114,116,5,12,14,12,4164,1610612741,1610612764,100,102,0.418,0.513,10,5,0.259259259,0.384615385,116,114,12,5,12,14,116,114,12,5,12,14
"27",1610612766,1610612740,1610612740,112,124,-1.5,-1.5,-12,11,15,0.454,0.472,0.382352941,0.363636364,9,9,129,130,7,9,14,21,129,130,7,9,14,21,4066,1610612740,1610612766,124,112,0.472,0.454,15,11,0.363636364,0.382352941,130,129,9,7,21,14,130,129,9,7,21,14
"28",1610612741,1610612739,1610612739,96,128,0.5,0.5,-32,10,8,0.405,0.565,0.24137931,0.592592593,12,4,216,105,20,5,22,6,108,105,10,5,11,6,3941,1610612739,1610612741,128,96,0.565,0.405,8,10,0.592592593,0.24137931,105,216,5,20,6,22,105,108,5,10,6,11
"29",1610612742,1610612763,1610612763,137,96,6,6,41,15,6,0.5,0.43,0.435897436,0.272727273,7,4,105,244,6,14,5,37,105,122,6,7,5,18.5,4263,1610612742,1610612763,137,96,0.5,0.43,15,6,0.435897436,0.272727273,105,244,6,14,5,37,105,122,6,7,5,18.5
"30",1610612743,1610612760,1610612760,122,117,12,12,5,9,10,0.494,0.447,0.526315789,0.394736842,5,10,230,108,20,6,22,16,115,108,10,6,11,16,4360,1610612743,1610612760,122,117,0.494,0.447,9,10,0.526315789,0.394736842,230,108,20,6,22,16,115,108,10,6,11,16
"31",1610612748,1610612761,1610612761,112,109,4,4,3,6,8,0.5,0.425,0.366666667,0.358974359,2,9,212,213,14,24,19,20,106,106.5,7,12,9.5,10,4861,1610612748,1610612761,112,109,0.5,0.425,6,8,0.366666667,0.358974359,212,213,14,24,19,20,106,106.5,7,12,9.5,10
"32",1610612749,1610612745,1610612745,125,105,14.5,14.5,20,8,15,0.565,0.387,0.516129032,0.432432432,6,9,90,229,4,8,7,28,90,114.5,4,4,7,14,4549,1610612745,1610612749,105,125,0.387,0.565,15,8,0.432432432,0.516129032,229,90,8,4,28,7,114.5,90,4,4,14,7
"33",1610612753,1610612738,1610612738,120,126,-11,-11,-6,12,7,0.474,0.483,0.441176471,0.404255319,5,5,207,237,14,12,20,18,103.5,118.5,7,6,10,9,3853,1610612738,1610612753,126,120,0.483,0.474,7,12,0.404255319,0.441176471,237,207,12,14,18,20,118.5,103.5,6,7,9,10
"34",1610612754,1610612765,1610612765,124,115,6.5,6.5,9,20,17,0.437,0.389,0.380952381,0.428571429,7,5,241,219,15,17,26,25,120.5,109.5,7.5,8.5,13,12.5,5465,1610612754,1610612765,124,115,0.437,0.389,20,17,0.380952381,0.428571429,241,219,15,17,26,25,120.5,109.5,7.5,8.5,13,12.5
"35",1610612755,1610612759,1610612759,105,114,11,11,-9,12,12,0.44,0.483,0.322580645,0.421052632,6,5,205,239,14,17,10,21,102.5,119.5,7,8.5,5,10.5,5559,1610612755,1610612759,105,114,0.44,0.483,12,12,0.322580645,0.421052632,205,239,14,17,10,21,102.5,119.5,7,8.5,5,10.5
"36",1610612758,1610612746,1610612746,109,111,-1,-1,-2,9,5,0.471,0.506,0.4,0.409090909,5,8,108,103,8,7,4,10,108,103,8,7,4,10,4658,1610612746,1610612758,111,109,0.506,0.471,5,9,0.409090909,0.4,103,108,7,8,10,4,103,108,7,8,10,4
"37",1610612737,1610612766,1610612766,109,126,10,10,-17,16,14,0.411,0.522,0.228571429,0.423076923,8,7,225,241,22,16,13,25,112.5,120.5,11,8,6.5,12.5,3766,1610612737,1610612766,109,126,0.411,0.522,16,14,0.228571429,0.423076923,225,241,22,16,13,25,112.5,120.5,11,8,6.5,12.5
"38",1610612739,1610612764,1610612764,117,107,2.5,2.5,10,16,4,0.427,0.494,0.393939394,0.428571429,10,9,233,216,9,13,14,19,116.5,108,4.5,6.5,7,9.5,3964,1610612739,1610612764,117,107,0.427,0.494,16,4,0.393939394,0.428571429,233,216,9,13,14,19,116.5,108,4.5,6.5,7,9.5
"39",1610612740,1610612762,1610612762,121,122,4,4,-1,14,15,0.471,0.439,0.296296296,0.342105263,8,13,254,255,18,21,36,30,127,127.5,9,10.5,18,15,4062,1610612740,1610612762,121,122,0.471,0.439,14,15,0.296296296,0.342105263,254,255,18,21,36,30,127,127.5,9,10.5,18,15
"40",1610612744,1610612758,1610612758,130,125,9.5,9.5,5,6,13,0.517,0.47,0.424242424,0.255813953,7,10,246,217,21,13,18,13,123,108.5,10.5,6.5,9,6.5,4458,1610612744,1610612758,130,125,0.517,0.47,6,13,0.424242424,0.255813953,246,217,21,13,18,13,123,108.5,10.5,6.5,9,6.5
"41",1610612746,1610612756,1610612756,95,112,NA,NA,-17,9,13,0.439,0.462,0.28125,0.357142857,10,5,214,218,15,18,15,17,107,109,7.5,9,7.5,8.5,4656,1610612746,1610612756,95,112,0.439,0.462,9,13,0.28125,0.357142857,214,218,15,18,15,17,107,109,7.5,9,7.5,8.5
"42",1610612747,1610612757,1610612757,104,106,1.5,1.5,-2,10,13,0.446,0.44,0.181818182,0.37037037,9,6,206,228,25,19,17,24,103,114,12.5,9.5,8.5,12,4757,1610612747,1610612757,104,106,0.446,0.44,10,13,0.181818182,0.37037037,206,228,25,19,17,24,103,114,12.5,9.5,8.5,12
"43",1610612760,1610612750,1610612750,106,116,-9,-9,-10,11,12,0.436,0.523,0.219512195,0.294117647,7,9,225,241,16,11,26,35,112.5,120.5,8,5.5,13,17.5,5060,1610612750,1610612760,116,106,0.523,0.436,12,11,0.294117647,0.219512195,241,225,11,16,35,26,120.5,112.5,5.5,8,17.5,13
"44",1610612741,1610612738,1610612738,120,102,-5,-5,18,14,14,0.483,0.37,0.476190476,0.375,4,5,312,363,32,17,32,25,104,121,10.6666666666667,5.66666666666667,10.6666666666667,8.33333333333333,3841,1610612738,1610612741,102,120,0.37,0.483,14,14,0.375,0.476190476,363,312,17,32,25,32,121,104,5.66666666666667,10.6666666666667,8.33333333333333,10.6666666666667
"45",1610612745,1610612762,1610612762,114,108,-5.5,-5.5,6,17,18,0.422,0.473,0.314285714,0.34375,7,8,334,377,17,34,43,45,111.333333333333,125.666666666667,5.66666666666667,11.3333333333333,14.3333333333333,15,4562,1610612745,1610612762,114,108,0.422,0.473,17,18,0.314285714,0.34375,334,377,17,34,43,45,111.333333333333,125.666666666667,5.66666666666667,11.3333333333333,14.3333333333333,15
"46",1610612748,1610612761,1610612761,90,98,4,4,-8,8,10,0.349,0.395,0.235294118,0.4375,5,6,324,322,16,33,25,28,108,107.333333333333,5.33333333333333,11,8.33333333333333,9.33333333333333,4861,1610612748,1610612761,90,98,0.349,0.395,8,10,0.235294118,0.4375,324,322,16,33,25,28,108,107.333333333333,5.33333333333333,11,8.33333333333333,9.33333333333333
"47",1610612750,1610612759,1610612759,106,115,7,7,-9,10,14,0.442,0.457,0.258064516,0.324324324,7,11,357,353,20,22,47,33,119,117.666666666667,6.66666666666667,7.33333333333333,15.6666666666667,11,5059,1610612750,1610612759,106,115,0.442,0.457,10,14,0.258064516,0.324324324,357,353,20,22,47,33,119,117.666666666667,6.66666666666667,7.33333333333333,15.6666666666667,11
"48",1610612752,1610612753,1610612753,115,102,11.5,11.5,13,18,13,0.462,0.419,0.297297297,0.2,7,6,242,327,11,19,29,32,121,109,5.5,6.33333333333333,14.5,10.6666666666667,5253,1610612752,1610612753,115,102,0.462,0.419,18,13,0.297297297,0.2,242,327,11,19,29,32,121,109,5.5,6.33333333333333,14.5,10.6666666666667
"49",1610612755,1610612754,1610612754,120,106,9,9,14,7,14,0.475,0.422,0.441860465,0.272727273,8,3,310,365,20,22,22,46,103.333333333333,121.666666666667,6.66666666666667,7.33333333333333,7.33333333333333,15.3333333333333,5455,1610612754,1610612755,106,120,0.422,0.475,14,7,0.272727273,0.441860465,365,310,22,20,46,22,121.666666666667,103.333333333333,7.33333333333333,6.66666666666667,15.3333333333333,7.33333333333333
"50",1610612757,1610612743,1610612743,135,110,-4,-4,25,9,10,0.578,0.495,0.457142857,0.387096774,3,4,334,352,25,25,37,31,111.333333333333,117.333333333333,8.33333333333333,8.33333333333333,12.3333333333333,10.3333333333333,4357,1610612743,1610612757,110,135,0.495,0.578,10,9,0.387096774,0.457142857,352,334,25,25,31,37,117.333333333333,111.333333333333,8.33333333333333,8.33333333333333,10.3333333333333,12.3333333333333
"51",1610612763,1610612751,1610612751,134,124,2.5,2.5,10,12,9,0.5,0.54,0.470588235,0.310344828,7,4,340,217,18,13,43,22,113.333333333333,108.5,6,6.5,14.3333333333333,11,5163,1610612751,1610612763,124,134,0.54,0.5,9,12,0.310344828,0.470588235,217,340,13,18,22,43,108.5,113.333333333333,6.5,6,11,14.3333333333333
"52",1610612740,1610612742,1610612742,113,111,-0.5,-0.5,2,4,11,0.579,0.5,0.444444444,0.307692308,7,8,375,242,26,13,50,20,125,121,8.66666666666667,6.5,16.6666666666667,10,4042,1610612740,1610612742,113,111,0.579,0.5,4,11,0.444444444,0.307692308,375,242,26,13,50,20,125,121,8.66666666666667,6.5,16.6666666666667,10
"53",1610612756,1610612744,1610612744,134,105,3.5,3.5,29,14,10,0.511,0.451,0.413793103,0.285714286,8,7,330,376,23,28,30,24,110,125.333333333333,7.66666666666667,9.33333333333333,10,8,4456,1610612744,1610612756,105,134,0.451,0.511,10,14,0.285714286,0.413793103,376,330,28,23,24,30,125.333333333333,110,9.33333333333333,7.66666666666667,8,10
"54",1610612760,1610612746,1610612746,108,94,-2,-2,14,21,7,0.382,0.422,0.133333333,0.322580645,12,5,331,309,23,25,37,24,110.333333333333,103,7.66666666666667,8.33333333333333,12.3333333333333,8,4660,1610612746,1610612760,94,108,0.422,0.382,7,21,0.322580645,0.133333333,309,331,25,23,24,37,103,110.333333333333,8.33333333333333,7.66666666666667,8,12.3333333333333
"55",1610612764,1610612765,1610612765,120,99,7.5,7.5,21,9,11,0.518,0.409,0.303030303,0.285714286,7,6,323,334,22,22,23,42,107.666666666667,111.333333333333,7.33333333333333,7.33333333333333,7.66666666666667,14,6465,1610612764,1610612765,120,99,0.518,0.409,9,11,0.303030303,0.285714286,323,334,22,22,23,42,107.666666666667,111.333333333333,7.33333333333333,7.33333333333333,7.66666666666667,14
"56",1610612739,1610612753,1610612753,103,92,9.5,9.5,11,12,10,0.414,0.432,0.303030303,0.25,6,6,350,429,19,25,30,45,116.666666666667,107.25,6.33333333333333,6.25,10,11.25,3953,1610612739,1610612753,103,92,0.414,0.432,12,10,0.303030303,0.25,350,429,19,25,30,45,116.666666666667,107.25,6.33333333333333,6.25,10,11.25
"57",1610612741,1610612754,1610612754,124,109,4.5,4.5,15,9,6,0.494,0.43,0.533333333,0.4,10,5,432,471,36,25,46,60,108,117.75,9,6.25,11.5,15,4154,1610612741,1610612754,124,109,0.494,0.43,9,6,0.533333333,0.4,432,471,36,25,46,60,108,117.75,9,6.25,11.5,15
"58",1610612743,1610612747,1610612747,110,99,7.5,7.5,11,9,7,0.457,0.444,0.264705882,0.266666667,12,8,462,310,29,34,41,27,115.5,103.333333333333,7.25,11.3333333333333,10.25,9,4347,1610612743,1610612747,110,99,0.457,0.444,9,7,0.264705882,0.266666667,462,310,29,34,41,27,115.5,103.333333333333,7.25,11.3333333333333,10.25,9
"59",1610612749,1610612751,1610612751,110,99,3,3,11,14,7,0.443,0.395,0.277777778,0.259259259,8,7,215,341,10,17,15,31,107.5,113.666666666667,5,5.66666666666667,7.5,10.3333333333333,4951,1610612749,1610612751,110,99,0.443,0.395,14,7,0.277777778,0.259259259,215,341,10,17,15,31,107.5,113.666666666667,5,5.66666666666667,7.5,10.3333333333333
"60",1610612750,1610612759,1610612759,134,122,8.5,8.5,12,0,14,0.65,0.453,0.588235294,0.444444444,9,6,463,468,27,33,57,47,115.75,117,6.75,8.25,14.25,11.75,5059,1610612750,1610612759,134,122,0.65,0.453,0,14,0.588235294,0.444444444,463,468,27,33,57,47,115.75,117,6.75,8.25,14.25,11.75
"61",1610612752,1610612766,1610612766,134,131,8,8,3,12,9,0.536,0.495,0.366666667,0.419354839,5,9,357,367,18,23,47,39,119,122.333333333333,6,7.66666666666667,15.6666666666667,13,5266,1610612752,1610612766,134,131,0.536,0.495,12,9,0.366666667,0.419354839,357,367,18,23,47,39,119,122.333333333333,6,7.66666666666667,15.6666666666667,13
"62",1610612757,1610612748,1610612748,98,119,-1.5,-1.5,-21,11,15,0.436,0.506,0.324324324,0.394736842,9,13,469,414,28,21,46,33,117.25,103.5,7,5.25,11.5,8.25,4857,1610612748,1610612757,119,98,0.506,0.436,15,11,0.394736842,0.324324324,414,469,21,28,33,46,103.5,117.25,5.25,7,8.25,11.5
"63",1610612761,1610612755,1610612755,119,109,2.5,2.5,10,6,4,0.548,0.506,0.432432432,0.444444444,9,6,420,430,39,28,38,29,105,107.5,9.75,7,9.5,7.25,5561,1610612755,1610612761,109,119,0.506,0.548,4,6,0.444444444,0.432432432,430,420,28,39,29,38,107.5,105,7,9.75,7.25,9.5
"64",1610612762,1610612745,1610612745,109,101,13,13,8,11,14,0.422,0.383,0.288888889,0.275,11,7,485,448,42,24,63,60,121.25,112,10.5,6,15.75,15,4562,1610612745,1610612762,101,109,0.383,0.422,14,11,0.275,0.288888889,448,485,24,42,60,63,112,121.25,6,10.5,15,15.75
"65",1610612765,1610612737,1610612737,113,118,-7.5,-7.5,-5,10,10,0.462,0.495,0.4375,0.363636364,4,6,433,334,28,30,53,29,108.25,111.333333333333,7,10,13.25,9.66666666666667,3765,1610612737,1610612765,118,113,0.495,0.462,10,10,0.363636364,0.4375,334,433,30,28,29,53,111.333333333333,108.25,10,7,9.66666666666667,13.25
"66",1610612744,1610612748,1610612748,123,110,3.5,3.5,13,16,8,0.5,0.443,0.391304348,0.325581395,4,16,481,533,35,34,34,48,120.25,106.6,8.75,6.8,8.5,9.6,4448,1610612744,1610612748,123,110,0.5,0.443,16,8,0.391304348,0.325581395,481,533,35,34,34,48,120.25,106.6,8.75,6.8,8.5,9.6
"67",1610612751,1610612742,1610612742,125,129,NA,NA,-4,13,7,0.462,0.506,0.342857143,0.5,10,8,440,353,24,21,38,31,110,117.666666666667,6,7,9.5,10.3333333333333,4251,1610612742,1610612751,129,125,0.506,0.462,7,13,0.5,0.342857143,353,440,21,24,31,38,117.666666666667,110,7,6,10.3333333333333,9.5
"68",1610612758,1610612763,1610612763,110,125,-2,-2,-15,9,11,0.482,0.533,0.315789474,0.424242424,5,5,342,474,23,25,26,55,114,118.5,7.66666666666667,6.25,8.66666666666667,13.75,5863,1610612758,1610612763,110,125,0.482,0.533,9,11,0.315789474,0.424242424,342,474,23,25,26,55,114,118.5,7.66666666666667,6.25,8.66666666666667,13.75
"69",1610612760,1610612746,1610612746,118,110,-4,-4,8,13,10,0.495,0.537,0.447368421,0.321428571,10,6,439,403,35,30,58,31,109.75,100.75,8.75,7.5,14.5,7.75,4660,1610612746,1610612760,110,118,0.537,0.495,10,13,0.321428571,0.447368421,403,439,30,35,31,58,100.75,109.75,7.5,8.75,7.75,14.5
"70",1610612738,1610612739,1610612739,123,132,9.5,9.5,-9,5,9,0.512,0.517,0.393939394,0.457142857,9,5,465,453,22,25,39,42,116.25,113.25,5.5,6.25,9.75,10.5,3839,1610612738,1610612739,123,132,0.512,0.517,5,9,0.393939394,0.457142857,465,453,22,25,39,42,116.25,113.25,5.5,6.25,9.75,10.5
"71",1610612743,1610612762,1610612762,117,101,7,7,16,17,8,0.459,0.418,0.459459459,0.256410256,2,7,572,594,41,53,50,74,114.4,118.8,8.2,10.6,10,14.8,4362,1610612743,1610612762,117,101,0.459,0.418,17,8,0.459459459,0.256410256,572,594,41,53,50,74,114.4,118.8,8.2,10.6,10,14.8
"72",1610612749,1610612752,1610612752,119,108,4.5,4.5,11,19,13,0.385,0.398,0.288888889,0.342857143,8,6,325,491,18,23,29,59,108.333333333333,122.75,6,5.75,9.66666666666667,14.75,4952,1610612749,1610612752,119,108,0.385,0.398,19,13,0.288888889,0.342857143,325,491,18,23,29,59,108.333333333333,122.75,6,5.75,9.66666666666667,14.75
"73",1610612750,1610612747,1610612747,111,102,10,10,9,14,12,0.414,0.416,0.325,0.310344828,13,8,597,409,36,42,57,34,119.4,102.25,7.2,10.5,11.4,8.5,4750,1610612747,1610612750,102,111,0.416,0.414,12,14,0.310344828,0.325,409,597,42,36,34,57,102.25,119.4,10.5,7.2,8.5,11.4
"74",1610612753,1610612766,1610612766,113,93,-1.5,-1.5,20,5,10,0.494,0.384,0.27027027,0.289473684,8,3,521,498,31,32,55,48,104.2,124.5,6.2,8,11,12,5366,1610612753,1610612766,113,93,0.494,0.384,5,10,0.27027027,0.289473684,521,498,31,32,55,48,104.2,124.5,6.2,8,11,12
"75",1610612756,1610612740,1610612740,124,111,7,7,13,14,9,0.522,0.442,0.303030303,0.405405405,7,10,464,488,31,33,44,54,116,122,7.75,8.25,11,13.5,4056,1610612740,1610612756,111,124,0.442,0.522,9,14,0.405405405,0.303030303,488,464,33,31,54,44,122,116,8.25,7.75,13.5,11
"76",1610612757,1610612745,1610612745,125,111,6,6,14,11,13,0.533,0.426,0.371428571,0.368421053,9,10,567,549,37,31,57,74,113.4,109.8,7.4,6.2,11.4,14.8,4557,1610612745,1610612757,111,125,0.426,0.533,13,11,0.368421053,0.371428571,549,567,31,37,74,57,109.8,113.4,6.2,7.4,14.8,11.4
"77",1610612759,1610612741,1610612741,129,124,NA,NA,5,8,15,0.535,0.475,0.421052632,0.333333333,7,13,590,556,39,46,61,55,118,111.2,7.8,9.2,12.2,11,4159,1610612741,1610612759,124,129,0.475,0.535,15,8,0.333333333,0.421052632,556,590,46,39,55,61,111.2,118,9.2,7.8,11,12.2
"78",1610612761,1610612755,1610612755,90,112,5,5,-22,15,7,0.384,0.524,0.230769231,0.421052632,9,11,539,539,48,34,44,33,107.8,107.8,9.6,6.8,8.8,6.6,5561,1610612755,1610612761,112,90,0.524,0.384,7,15,0.421052632,0.230769231,539,539,34,48,33,44,107.8,107.8,6.8,9.6,6.6,8.8
"79",1610612764,1610612754,1610612754,117,127,3,3,-10,9,5,0.477,0.506,0.4,0.517241379,5,4,443,580,29,30,32,66,110.75,116,7.25,6,8,13.2,5464,1610612754,1610612764,127,117,0.506,0.477,5,9,0.517241379,0.4,580,443,30,29,66,32,116,110.75,6,7.25,13.2,8
"80",1610612765,1610612737,1610612737,112,136,-5.5,-5.5,-24,14,10,0.43,0.567,0.21875,0.413793103,2,5,546,452,32,36,63,39,109.2,113,6.4,9,12.6,9.75,3765,1610612737,1610612765,136,112,0.567,0.43,10,14,0.413793103,0.21875,452,546,36,32,39,63,113,109.2,9,6.4,9.75,12.6
"81",1610612741,1610612755,1610612755,109,114,-2,-2,-5,9,8,0.45,0.494,0.35483871,0.482758621,7,8,680,651,59,45,70,40,113.333333333333,108.5,9.83333333333333,7.5,11.6666666666667,6.66666666666667,4155,1610612741,1610612755,109,114,0.45,0.494,9,8,0.35483871,0.482758621,680,651,59,45,70,40,113.333333333333,108.5,9.83333333333333,7.5,11.6666666666667,6.66666666666667
"82",1610612742,1610612760,1610612760,111,117,11.5,11.5,-6,12,9,0.4,0.494,0.2,0.2,8,9,482,557,29,45,38,71,120.5,111.4,7.25,9,9.5,14.2,4260,1610612742,1610612760,111,117,0.4,0.494,12,9,0.2,0.2,482,557,29,45,38,71,120.5,111.4,7.25,9,9.5,14.2
